date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,D7,Target
2000-04-24,1429.8599853515625,1455.3981961755353,5.181382562399187,8.048695525985995,21.68830684519103,0.9164145578288412,-0.2877662292594387,-4.700282390594301,0.9801100969257646,1477.43994140625
2000-04-25,1477.43994140625,1452.337468869087,7.849633954489972,7.435557073203704,19.43012036812836,1.4120969240625034,-0.2550125725142887,-4.13467581503746,0.979767125547677,1460.989990234375
2000-04-26,1460.989990234375,1448.7660207349036,10.911408941440483,6.699010682438102,16.755578384212825,1.98120050015727,-0.2175943163284493,-3.4717035626790196,0.9746284894540941,1464.9200439453125
2000-04-27,1464.9200439453125,1447.10060867833,12.504533878381311,6.423028986287699,15.634896305898085,2.276292390694236,-0.19758458225241443,-3.1721049630610816,0.9873875177348765,1452.4300537109375
2000-04-28,1452.4300537109375,1444.9244757940207,14.491182410181738,6.023639352153793,14.097858720730029,2.644805491092284,-0.17291024873569286,-2.7751406866414796,0.9953508813001322,1468.25
2000-05-01,1468.25,1442.2376220819708,16.87135453684733,5.500841780035271,12.144465628704365,3.0867398013524463,-0.14357131577821544,-2.2808107334191012,0.998518580149884,1446.2900390625
2000-05-02,1446.2900390625,1439.6876156032765,19.14608233406164,5.011111265240291,10.302634658509122,3.509000957721891,-0.11548225847395967,-1.812569834667473,1.002971273487315,1415.0999755859375
2000-05-03,1415.0999755859375,1439.0436452021852,19.952160081272936,4.981945445059585,10.01466359391057,3.657250428534769,-0.1048017232794235,-1.7077025886551898,1.0253216311991984,1409.5699462890625
2000-05-04,1409.5699462890625,1437.8889539733582,21.151761423343654,4.829371686895121,9.310337022458096,3.878921109208699,-0.08945658864420422,-1.505469665841153,1.0428763241955121,1432.6300048828125
2000-05-05,1432.6300048828125,1436.2235419167928,22.74488636027716,4.553389990746471,8.189654944149737,4.1740129997443045,-0.06944685456825891,-1.205871066224797,1.0556353524763056,1424.1700439453125
2000-05-08,1424.1700439453125,1434.6949770935803,24.232566967761635,4.31047535192074,7.180534987669629,4.449431736389609,-0.050686996145508145,-0.9323615210786689,1.069679375244763,1412.1400146484375
2000-05-09,1412.1400146484375,1432.6556914426228,26.113771170115392,3.944152775109644,5.755059524328919,4.798271682897793,-0.02726253828195001,-0.5614862991289765,1.0789277332977445,1383.050048828125
2000-05-10,1383.050048828125,1430.7532530250212,27.889531043017787,3.61089725562197,4.441146182818352,5.127438475515245,-0.005087956071615211,-0.21670013164999224,1.0894610858383853,1407.81005859375
2000-05-11,1407.81005859375,1428.98766184077,29.559846586473792,3.3107087934567856,3.23879496313425,5.436932114242888,0.015836750485558344,0.1019969813592491,1.1012794328667153,1420.9599609375
2000-05-12,1420.9599609375,1427.1854025508596,31.258415852847893,3.0016600399866076,2.0065507630033963,5.751697158667227,0.037096360214591895,0.4276846354442758,1.112753466659767,1452.3599853515625
2000-05-15,1452.3599853515625,1427.2891793385488,31.488335069224277,3.153175981130639,2.3281664684676615,5.7924505175359755,0.040947447833976705,0.38999863679059243,1.1421251648274364,1466.0400390625
2000-05-16,1466.0400390625,1426.8822352985017,32.11177788045984,3.181283984290558,2.2334266670771794,5.906625086265733,0.049463134894039605,0.44967831493878435,1.1667011982794775,1447.800048828125
2000-05-17,1447.800048828125,1425.9645704307175,33.12874428655634,3.0859840494664446,1.7223313588316853,6.094220864856824,0.06264342139480447,0.6067236698890188,1.1864815670159594,1437.2099609375
2000-05-18,1437.2099609375,1425.1837527962846,34.04026636320549,3.0237511719648404,1.3227981724129618,6.2621434895579275,0.07457383224239524,0.737679970369391,1.2075469302401012,1406.949951171875
2000-05-19,1406.949951171875,1423.8922143341106,35.34531203471987,2.8381103564787136,0.5069094791368447,6.503487324121156,0.09116884253074314,0.9660019476525064,1.223816628748755,1400.719970703125
2000-05-22,1400.719970703125,1422.7375231052897,36.544913376785146,2.6855365983154122,-0.19741709231123894,6.725158004794077,0.10651397716589517,1.1682348704654255,1.241371321745057,1373.8599853515625
2000-05-23,1373.8599853515625,1421.719679109819,37.639070389404694,2.56602989747451,-0.7901815419332611,6.9271555315773075,0.12060923614789426,1.344378738808715,1.2602110092290566,1399.050048828125
2000-05-24,1399.050048828125,1420.6651670086878,38.76148112494333,2.437662905328269,-1.4128389720031755,7.134424464057425,0.13503939830176515,1.5275131482280517,1.2787063834777612,1381.52001953125
2000-05-25,1381.52001953125,1419.0999340798087,40.277415455354465,2.185887975196396,-2.4518519089352155,7.415114606401013,0.15413415989648516,1.8080132344514346,1.2924060930110577,1378.02001953125
2000-05-26,1378.02001953125,1417.6715483842847,41.68790545631411,1.967180102387782,-3.3793027240374967,7.67613159485385,0.17197904583797946,2.0624242662041654,1.307390797031986,1422.449951171875
2000-05-30,1422.449951171875,1416.380009922113,42.99295112782625,1.7815392869018143,-4.195191417312616,7.917475429416668,0.18857405612629813,2.2907462434869563,1.323660495540589,1420.5999755859375
2000-05-31,1420.5999755859375,1415.0518033542805,44.326250522257524,1.5870381801105762,-5.0409730910354655,8.164090669676378,0.2055039695864895,2.5260587618457704,1.3395858808139087,1448.81005859375
2000-06-01,1448.81005859375,1413.860444019795,45.55410558724618,1.4256041306413088,-5.77519264293416,8.391032756046972,0.22118400739356744,2.735282225735492,1.3567962605749662,1477.260009765625
2000-06-02,1477.260009765625,1412.6324165796505,46.810214375152825,1.2553097898669023,-6.539305175279945,8.623246248114246,0.23719894837250333,2.9514962307010486,1.3736623271007218,1467.6300048828125
2000-06-05,1467.6300048828125,1411.3677210338433,48.09457688598097,1.0761551577868809,-7.333310688074963,8.860731145878855,0.253548792523342,3.1747007767430464,1.3901840803912227,1457.8399658203125
2000-06-06,1457.8399658203125,1410.1128506773384,49.371368834566525,0.8993746336072634,-8.119306400897646,9.0968035747434,0.2698088996396934,3.396032212948503,1.4067980921350187,1471.3599853515625
2000-06-07,1471.3599853515625,1410.7640163984315,49.1795107331588,1.1831588040426422,-7.351442208124402,9.058864318053164,0.2686604846464597,3.2539899964154273,1.441309768253692,1461.6700439453125
2000-06-08,1461.6700439453125,1410.9044612917874,49.38117622660994,1.3435350364934273,-6.999933522207035,9.094346271223882,0.2721766690938973,3.2093134566843924,1.4710257796566566,1456.949951171875
2000-06-09,1456.949951171875,1410.5341853574075,49.976365314920514,1.380503330960068,-7.064780343144564,9.20324943425566,0.2803574529820161,3.262002593755275,1.4959461263439968,1446.0
2000-06-12,1446.0,1410.300756656377,50.46611007378499,1.4505386827489775,-7.018065042256268,9.292479443397683,0.28728836121697654,3.2886026763565424,1.5221514675190038,1469.43994140625
2000-06-13,1469.43994140625,1409.5566071276091,51.34937842751158,1.3971660965537573,-7.387705248223538,9.455130662401258,0.29888386889265434,3.4125684357600283,1.5435611439784769,1470.5400390625
2000-06-14,1470.5400390625,1408.9493048321922,52.12720245179077,1.3768605676809869,-7.645783332364179,9.598108727514838,0.3092295009151571,3.5104451406936725,1.5662558149255998,1478.72998046875
2000-06-15,1478.72998046875,1408.478849770125,52.79958214662474,1.3896220961306092,-7.792299294678914,9.721413638738824,0.3183252572845139,3.5822327911577494,1.5902354803604368,1464.4599609375
2000-06-16,1464.4599609375,1407.971726602396,53.50021556437854,1.3935233332746226,-7.9687082374424145,9.84998995565983,0.32775591682575084,3.66101098269807,1.6138708325599642,1486.0
2000-06-19,1486.0,1406.9538826069252,54.59437257699951,1.2740166324340891,-8.561472687063887,10.05198748244332,0.3418511758077709,3.837154851041369,1.6327105200440635,1475.949951171875
2000-06-20,1475.949951171875,1406.0728858448072,55.58308526017129,1.1875769889162526,-9.042675014857625,10.234311855336486,0.35469655913659326,3.9872096649145146,1.6528352020157897,1479.1300048828125
2000-06-21,1479.1300048828125,1405.3287363160396,56.46635361389666,1.1342044027208713,-9.412315220824983,10.396963074339837,0.3662920668122538,4.1111754243179295,1.6742448784751995,1452.1800537109375
2000-06-22,1452.1800537109375,1404.5479186816108,57.37787569054172,1.07197152522,-9.811848407240774,10.564885699040186,0.37822247765979355,4.242131724797526,1.6953102416993129,1441.47998046875
2000-06-23,1441.47998046875,1403.9039482805301,58.18395343774367,1.0428057050414132,-10.099819471831484,10.713135169851327,0.3889030128542148,4.346998970807837,1.7176605994111929,1455.31005859375
2000-06-26,1455.31005859375,1403.2233097737885,59.0182849078646,1.0047795935573327,-10.417683516870447,10.866656046359333,0.39991845122050557,4.4588567578942495,1.7396666438877522,1450.550048828125
2000-06-27,1450.550048828125,1402.5060031613848,59.88087010090687,0.9578931907676516,-10.765440542358558,11.02544832856464,0.41126879275869677,4.577705086057076,1.7613283751290534,1454.8199462890625
2000-06-28,1454.8199462890625,1401.7985217382827,60.73588473170744,0.9133808958780996,-11.10518776787527,11.182828141870056,0.42252939726241157,4.694680304383582,1.7830823648236405,1442.3900146484375
2000-06-29,1442.3900146484375,1400.5803194874309,61.984422957383124,0.7454606630031095,-11.861290500254315,11.413629165039417,0.43845460120701163,4.909021199514353,1.800040689802933,1454.5999755859375
2000-06-30,1454.5999755859375,1399.4989644699342,63.12751685360717,0.6106074874511545,-12.505831110804124,11.624757034318003,0.45312992949838277,5.0972730401745485,1.8182840092698203,1469.5400390625
2000-07-03,1469.5400390625,1398.5544566857898,64.16516642038282,0.5088213692218571,-13.038809599526505,11.816211749706406,0.4665553821365662,5.2594358263646965,1.8378123232243544,1446.22998046875
2000-07-05,1446.22998046875,1397.5732807959841,65.23106971007839,0.39817495968711464,-13.601681068697266,12.012937870791847,0.4803157379466322,5.428589153631032,1.8569963239436058,1456.6700439453125
2000-07-06,1456.6700439453125,1396.7289521395282,66.19152867032939,0.32059560747467436,-14.052990416042523,12.189990837987821,0.49282621810356053,5.571653426427915,1.8774653191505797,1478.9000244140625
2000-07-07,1478.9000244140625,1395.8479553774112,67.18024135349944,0.23415596395683463,-14.53419274383581,12.37231521088067,0.5056716014323597,5.721708240300864,1.8975900011222486,1475.6199951171875
2000-07-10,1475.6199951171875,1394.9302905096315,68.19720775959132,0.13885602913335346,-15.045288052078483,12.559910989470907,0.5188518879330659,5.878753595250302,1.9173703698586695,1480.8800048828125
2000-07-11,1480.8800048828125,1394.022450831154,69.20660360344108,0.045930202210111785,-15.548373560349358,12.746094299161172,0.53194243739929,6.03392584036332,1.9372429970483773,1492.9200439453125
2000-07-12,1492.9200439453125,1393.251458386021,70.11055511785118,-0.013928567391195853,-15.939896946796964,12.91260445496287,0.5437831112124407,6.163009031007605,1.9584006187259169,1495.8399658203125
2000-07-13,1495.8399658203125,1392.443797835229,71.04276035517913,-0.08264762829784059,-16.36131331369213,13.084386016461224,0.5559586881974465,6.299082762727792,1.9792139271681208,1509.97998046875
2000-07-14,1509.97998046875,1391.5994691787748,72.00321931542756,-0.16022698051001483,-16.812622661036027,13.261438983656717,0.5684691683543415,6.4421470355242665,1.9996829223750479,1510.489990234375
2000-07-17,1510.489990234375,1390.7649657116224,72.95610771343432,-0.23543222482201587,-17.25592220840843,13.437079481952324,0.5808899114767607,6.583338198484404,2.020244176035268,1493.739990234375
2000-07-18,1493.739990234375,1389.8937941388053,73.93724983436525,-0.31949776043985234,-17.72911473623132,13.61799138594576,0.5936455577711175,6.7315199025213825,2.040461116460291,1481.9599609375
2000-07-19,1481.9599609375,1389.0324477552904,74.9108213930535,-0.4011891881574204,-18.194297464082194,13.797490821039117,0.606311467030985,6.877828496721866,2.060770315338586,1495.5699462890625
2000-07-20,1495.5699462890625,1388.1809265610761,75.87682238950177,-0.4805065079749487,-18.65147039196236,13.975577787232904,0.618887639256399,7.022263981086265,2.0811717726702104,1480.18994140625
2000-07-21,1480.18994140625,1387.3267727153248,76.84485191198651,-0.5604599680868725,-19.110789539275267,14.154043223327298,0.6314878564477,7.167201363718279,2.1015485094237287,1464.2900390625
2000-07-24,1464.2900390625,1388.3786549471708,64.86404184094579,-1.5874630767651707,-16.782763827922874,11.976100837516643,0.5251535482576057,5.7407569349646534,1.7064644259578974,1474.469970703125
2000-07-25,1474.469970703125,1388.9198163512795,56.35286288192471,-2.3607049969165717,-15.201604920479465,10.429556024626432,0.4506876500957593,4.73536299357445,1.4227027337570948,1452.4200439453125
2000-07-26,1452.4200439453125,1388.9502569276522,51.31131503489944,-2.8801857285432417,-14.367312816940613,9.514408784652339,0.40809016196195225,4.151019539544853,1.2502634328205264,1449.6199951171875
2000-07-27,1449.6199951171875,1389.1175447373737,45.34008233339406,-3.4676615657042094,-13.332898356444217,8.430079074914774,0.35695355909718063,3.4538559474557817,1.0479953870456462,1419.8900146484375
2000-07-28,1419.8900146484375,1388.7741117193596,42.83848074386877,-3.8013762143421728,-13.045350699849955,7.9771469380904705,0.3376853662603184,3.1777428427255128,0.9570497325344554,1430.8299560546875
2000-07-31,1430.8299560546875,1388.5675259346951,39.407194299862375,-4.203085968514352,-12.55768068629768,7.355032331502512,0.30987805869247853,2.788809599935619,0.8362753331849315,1438.0999755859375
